statusN,statusS,statusN_Rmean=2,statusS_Rmean=2,statusN_t-96,statusS_t-96,statusN_Rmean=2_t-96,statusS_Rmean=2_t-96
0.8678998127782565,0.9214134532503048,0.935737341113556,0.9212565056968596,0.8794488847882774,0.9247437997780524,0.9098176553790416,0.9252394768082935
0.7813822645707696,0.9215178472968942,0.8952372096350134,0.9213611549868485,0.8485134000556517,0.9244255209031004,0.8907579289740141,0.92490749177571
0.671239455424911,0.9216219419089862,0.8246410386745135,0.9214656502736004,0.8080598465336127,0.9241162501943384,0.8639811424219646,0.9245846603405766
0.5508136526687984,0.9217256401324068,0.7263108599978408,0.9215698946029413,0.7553484290019905,0.9238158906975918,0.8282866232946322,0.9242708855487194
0.4406908351355548,0.9218288450129816,0.6110265540468554,0.9216737910206974,0.6814828610729842,0.9235243454586866,0.7817041377678016,0.9239660704459652
0.35747618451422586,0.9219314595965378,0.4957522439021772,0.921777242572695,0.5807264632734875,0.9232415175234491,0.7184156450374874,0.9236701180781391
0.3118176839373206,0.9220333869289,0.3990835098248909,0.9218801523047606,0.4673176695589211,0.9229673099377066,0.6311046621732359,0.9233829314910678
0.29671236233288595,0.9221345300558956,0.33464693422577385,0.9219824232627196,0.3649144219997488,0.9227016257472842,0.5240220664162044,0.9231044137305776
0.3007445100778534,0.9222347920233508,0.30426502313510395,0.9220839584923988,0.2947074032436978,0.922444367998008,0.4161160457793351,0.9228344678424952
0.3124984175491541,0.922334075877091,0.2987284362053704,0.922184661039624,0.2632974798391117,0.9221954397357046,0.32981091262172346,0.9225729968726462
0.3225444640288179,0.9224322846629428,0.3066214638135044,0.9222844339502216,0.2736380643094876,0.9219547440061996,0.2790024415414049,0.9223199038668564
0.3293973844192674,0.9225293214267328,0.3175214407889867,0.922383180270018,0.3286825691783226,0.9217221838553199,0.26846777207429984,0.9220750918709522
0.3335580025280243,0.9226250892142864,0.3259709242240434,0.9224808030448388,0.4274767599189107,0.9214976623288916,0.3011603167439053,0.9218384639307601
0.3355271421626095,0.92271949107143,0.3314776934736465,0.9225772053205108,0.5534358138037315,0.9212810824727404,0.3780796645486169,0.921609923092106
0.33580562713054424,0.9228124300439904,0.3345425723453176,0.9226722901428596,0.6851489768939024,0.9210723473326928,0.4904562868613213,0.921389372400816
0.33489428123934983,0.9229038091777928,0.3356663846465776,0.9227659605577112,0.7999946910591684,0.920871359954575,0.6192923953488171,0.9211767149027166
0.3332939282965475,0.922993531518664,0.3353499541849478,0.9228581196108924,0.8842824438211574,0.9206780233842128,0.7425718339765357,0.920971853643634
0.3315053921096583,0.92308150011243,0.33409410476794943,0.9229486703482292,0.9304714456678608,0.920492240667433,0.8421385674401631,0.920774691669394
0.32994241674210284,0.9231676180049172,0.33239966020310363,0.923037515815548,0.945770469139692,0.9203139148500612,0.9073769447445093,0.9205851320258228
0.32867042728089924,0.9232517882419514,0.3307239044258813,0.9231245590586746,0.9410756772901684,0.9201429489779236,0.9381209574037764,0.9204030777587472
0.32766776906896466,0.9233339138693588,0.3293064220115017,0.9232097031234354,0.9272832331728078,0.919979246096847,0.9434230732149302,0.9202284319139924
0.3269127874492167,0.923413897932966,0.3281690981749327,0.9232928510556562,0.913534636370028,0.9198227092526567,0.9341794552314882,0.9200610975373852
0.3263838277645722,0.9234916434785988,0.3272902782590914,0.9233739059011636,0.9019527325798492,0.9196732414911796,0.9204089347714179,0.9199009776747518
0.32605923535794873,0.9235670535520832,0.3266483076068952,0.9234527707057836,0.8929057040291916,0.9195307458582412,0.9077436844749388,0.9197479753719179
0.3259173555722635,0.9236400311992459,0.3262215315612612,0.9235293485153422,0.8867617329449763,0.9193951253996688,0.8974292183045205,0.9196019936747104
0.3259365337504341,0.9237104794659132,0.3259882954651068,0.923603542375666,0.8838890015541224,0.9192662831612874,0.8898337184870839,0.9194629356289549
0.3260951152353775,0.9237783013979104,0.3259269446613495,0.923675255332581,0.8846556920835523,0.9191441221889234,0.8853253672495494,0.919330704280478
0.3263714453700112,0.923843400041064,0.32601582449290656,0.9237443904319133,0.889429986760185,0.9190285455284036,0.8842723468188374,0.9192052026751056
0.32674386949725226,0.9239056784412006,0.3262332803026951,0.9238108507194884,0.8985800678109417,0.9189194562255536,0.8870428394218686,0.9190863338586638
0.3271907329600183,0.9239650396441464,0.3265576574336325,0.9238745392411336,0.9117870781709148,0.9188167573262,0.8940050272855633,0.9189740008769789
0.3276903811012265,0.9240213866957272,0.3269673012286361,0.9239353590426748,0.9259840036078854,0.9187203518761684,0.9051835729909284,0.9188681067758772
0.32822115926379425,0.9240746226417691,0.32744055703062325,0.9239932131699382,0.9374167905978068,0.9186301429212852,0.9188855408894,0.9187685546011846
0.3287614127906387,0.9241246505280986,0.3279557701825112,0.9240480046687494,0.9423313856166328,0.9185460335073768,0.9317003971028462,0.9186752473987272
0.3292894870246773,0.9241713734005416,0.3284912860272173,0.924099636584935,0.9369737351403165,0.9184679266802694,0.93987408810722,0.9185880882143314
0.3297837273088272,0.9242146943049242,0.3290254499076588,0.9241480119643212,0.916141660916935,0.9183957254857884,0.9396525603784748,0.9185069800938236
0.33022642383593515,0.9242545406717438,0.32953660716675304,0.9241930338527342,0.8688404857830605,0.9183293329697614,0.926557698028626,0.9184318260830294
0.3306156461985644,0.9242909374701801,0.330005075572382,0.9242346174883354,0.7867564208458641,0.9182686521780136,0.8924910733499982,0.9183625292277752
0.3309534088392077,0.9243239340540838,0.33042103501725056,0.9242727390709632,0.6780917292064129,0.9182135861563709,0.8277984533144627,0.9182989925738878
0.3312417262003578,0.924353579777306,0.3307845275188869,0.924307435762133,0.5576199885321618,0.9181640379506604,0.7324240750261388,0.9182411191671926
0.33148261272450746,0.9243799239936978,0.3310975675197836,0.924338756915696,0.4485726178666387,0.9181199106067074,0.6178558588692877,0.918188812053516
0.3316780828541493,0.9244030160571096,0.33136216946243346,0.9243667518855032,0.3678429628212992,0.9180811071703386,0.5030963031994007,0.9181419742786844
0.3318301510317758,0.9244229053213924,0.3315803477893292,0.924391470025405,0.3168733424413292,0.9180475306873808,0.40820779034396937,0.9181005088885236
0.33194083169988,0.9244396411403968,0.3317541169429634,0.9244129606892524,0.29264353217075223,0.9180190842036584,0.34235815263131464,0.9180643189288602
0.3320121393009543,0.9244532728679732,0.33188549136582873,0.9244312732308956,0.2884227947196307,0.9179956707649988,0.3047584373060412,0.91803330744552
0.3320460882774916,0.9244638498579736,0.33197648550041803,0.9244464570041862,0.2965527646145375,0.917977193417228,0.29053316344519203,0.9180073774843288
0.3320446930719845,0.9244714214642479,0.3320291137892238,0.9244585613629746,0.30937507638204537,0.917963555206172,0.2924877796670846,0.9179864320911136
0.3320099681269257,0.9244760370406482,0.3320453906747389,0.924467635661112,0.3205539265279496,0.9179546591776572,0.3029639204982919,0.9179703743117004
0.3319439278848078,0.9244777459410228,0.33202733059945594,0.9244737292524492,0.3290437594749368,0.91795040837751,0.31496450145499794,0.9179591071919148
0.3318485867881236,0.9244765975192244,0.33197694800586763,0.9244768914908366,0.3351215816249162,0.9179507058515559,0.3247988430014437,0.9179525337775838
0.3317259592793658,0.9244726411291044,0.3318962573364665,0.9244771717301248,0.3390643993797968,0.9179554546456216,0.332082670549927,0.9179505571145332
0.3315780598010269,0.9244659261245118,0.3317872730337456,0.9244746193241654,0.3411492191414882,0.9179645578055332,0.33709299050235697,0.9179530802485892
0.3314069027955999,0.9244565018592988,0.33165200954019725,0.9244692836268088,0.3416530473118995,0.9179779183771164,0.34010680926064296,0.9179600062255776
0.3312145027055773,0.9244444176873154,0.3314924812983143,0.9244612139919062,0.3408528902929397,0.9179954394061982,0.3414011332266943,0.9179712380913252
0.331002873973452,0.9244297229624128,0.3313107027505895,0.924450459773308,0.3390257544865184,0.9180170239386044,0.3412529688024201,0.9179866788916576
0.3307740310417163,0.9244124670384424,0.3311086883395155,0.9244370703248652,0.3364486462945448,0.9180425750201608,0.33993932238972946,0.9180062316724016
0.33052998835286296,0.9243926992692536,0.33088845250758503,0.9244210950004288,0.3333985721189277,0.9180719956966942,0.337737200390532,0.9180297994793829
0.3302727603493851,0.9243704690086982,0.3306520096972905,0.9244025831538488,0.3301525383615768,0.9181051890140304,0.33492360920673664,0.918057285358428
0.33000436147377504,0.9243458256106272,0.3304013743511249,0.9243815841389768,0.3269875514244012,0.9181420580179952,0.3317755552402526,0.9180885923553626
0.3297268061685255,0.9243188184288909,0.3301385609115809,0.9243581473096636,0.32418061770931017,0.9181825057544156,0.3285700448929893,0.9181236235160132
0.3294421088761291,0.9242894968173404,0.32986558382115105,0.92433232201976,0.3220087436182129,0.9182264352691172,0.3255840845668561,0.9181622818862056
0.3291522840390789,0.9242579101298264,0.3295844575223281,0.9243041576231164,0.3207489355530185,0.9182737496079264,0.3230946806637619,0.9182044705117668
0.3288593460998672,0.9242241077201994,0.3292971964576048,0.9242737034735841,0.3206781999156366,0.9183243518166694,0.3213788395856161,0.9182500924385224
0.3285653095009867,0.9241881389423108,0.32900581506947385,0.9242410089250134,0.3220735431079759,0.9183781449411722,0.320713567734328,0.9182990507122984
0.32827218868493035,0.9241500531500112,0.3287123278004278,0.9242061233312556,0.3250322514740493,0.9184350320272612,0.32137587151180663,0.9183512483789212
0.3279819980941905,0.9241098996971514,0.32841874909295937,0.9241690960461614,0.32893273112628274,0.9184949161207624,0.3235528972910129,0.9184065884842172
0.3276967521712603,0.9240677279375824,0.32812709338956136,0.9241299764235816,0.3329736681192054,0.9185577002675024,0.3269824913001664,0.9184649740740124
0.32741846535863217,0.9240235872251548,0.3278393751327264,0.9240888138173672,0.33635374850734645,0.9186232875133068,0.3309531996227444,0.9185263081941328
0.32714915209879875,0.9239775269137188,0.3275576087649472,0.9240456575813688,0.3382716583452353,0.9186915809040016,0.33466370831327624,0.918590493890405
0.32689082683425275,0.9239295963571263,0.32728380872871643,0.9240005570694372,0.3379260836874009,0.9187624834854136,0.3373127034262912,0.9186574342086548
0.3266455040074869,0.9238798449092284,0.3270199894665267,0.9239535616354227,0.3345157105883728,0.9188358983033686,0.3380988710163184,0.9187270321947084
0.32641519806099395,0.9238283219238744,0.32676816542087084,0.9239047206331776,0.32723922510268,0.918911728403693,0.3362208971378872,0.9187991908943918
0.3262019234372665,0.9237750767549164,0.32653035103424144,0.9238540834165514,0.315295313284852,0.9189898768322132,0.33087746784552674,0.9188738133535316
0.32600769457879725,0.9237201587562046,0.3263085607491312,0.9238016993393956,0.30017036946182063,0.9190702466347545,0.3212672691937664,0.9189508026179538
0.3258345259280791,0.9236636172815902,0.32610480900803285,0.9237476177555606,0.2925016210501281,0.919152740857144,0.3077328413733367,0.9190300617334846
0.32568443192760416,0.9236055016849236,0.3259211102534391,0.9236918880188972,0.3052140037387203,0.9192372625452074,0.2963359952559748,0.91911149374595
0.32555942701986584,0.923545861320056,0.3257594789278425,0.9236345594832568,0.3512324532165419,0.9193237147447711,0.2988578123944246,0.9191950017011764
0.3254615256473564,0.923484745540838,0.3256219294737359,0.9235756815024898,0.4385671254315045,0.9194120005016608,0.3282232284776315,0.91928048864499
0.32539274225256865,0.92342220370112,0.325510476333612,0.9235153034304469,0.5555690573673829,0.9195020228617036,0.3948997893240236,0.9193678576232168
0.325355091277995,0.9233582851547542,0.32542713394996337,0.9234534746209788,0.6833380438762702,0.9195936848707252,0.4970680913994442,0.9194570116816828
0.32535058716612864,0.92329303925559,0.3253739167652827,0.9233902444279369,0.7953587901006548,0.9196868895745514,0.619453550621827,0.9195478538662148
0.3253812443594619,0.9232265153574788,0.3253528392220627,0.9233256622051722,0.8740740112030849,0.919781540019008,0.739348416988463,0.9196402872226388
0.3254490773004877,0.9231587628142716,0.32536591576279617,0.9232597773065346,0.9211429141940788,0.9198775392499224,0.8347164006518704,0.9197342147967804
0.3255561004316986,0.9230898309798188,0.3254151608299757,0.9231926390858752,0.9425961390829002,0.91997479031312,0.8976084626985823,0.9198295396344658
0.3257043281955873,0.9230197692079716,0.32550258886609396,0.9231242968970452,0.9444643258788094,0.9200731962544276,0.93186952663849,0.9199261647815218
0.32589577503464645,0.9229486268525804,0.3256302143136438,0.9230548000938952,0.9327781145910704,0.9201726601196706,0.9435302324808552,0.9200239932837744
0.3261324553913688,0.9228764532674965,0.32580005161511777,0.9229841980302759,0.9135681452289456,0.9202730849546756,0.9386212202349402,0.9201229281870495
0.32641638370824705,0.9228032978065699,0.3260141152130085,0.9229125400600384,0.8928650578016961,0.9203743738052692,0.9231731299100084,0.9202228725371736
0.3267495744277737,0.9227292098236528,0.32627441954980874,0.9228398755370332,0.876699492318586,0.920476429717276,0.9032166015153212,0.9203237293799732
0.3271340419924417,0.9226542386725948,0.3265829790680112,0.9227662538151116,0.8711020887888772,0.9205791557365242,0.8847822750601415,0.9204254017612732
0.3275718008447437,0.9225784337072472,0.3269418082101085,0.9226917242481238,0.8800281870671314,0.9206824549088388,0.873900790553732,0.9205277927269008
0.3280648654271723,0.9225018442814612,0.3273529214185935,0.9226163361899209,0.8991319263891061,0.9207862302800464,0.8755651379280046,0.9206308053226819
0.32861525018222026,0.9224245197490863,0.3278183331359588,0.922540138994354,0.921992145835858,0.9208903848959722,0.8895800567281191,0.9207343425944432
0.3292249695523801,0.9223465094639752,0.3283400578046971,0.9224631820152736,0.9421876844884436,0.9209948218024436,0.9105620361124824,0.92083830758801
0.32989603798014483,0.9222678627799771,0.328920109867301,0.9223855146065308,0.9532973814279196,0.9210994440452868,0.9320899151621512,0.9209426033492089
0.3306304699080068,0.922188629050944,0.3295605037662633,0.9223071861219759,0.9489000757353422,0.9212041546703268,0.947742532958182,0.9210471329238659
0.33143027977845885,0.9221088576307256,0.33026325394407663,0.9222282459154604,0.9225746064917691,0.9213088567233908,0.9510987285816312,0.9211517993578076
0.33229748203399384,0.9220285978731736,0.3310303748432336,0.9221487433408349,0.8678998127782565,0.9214134532503048,0.935737341113556,0.9212565056968596
0.33323409111710417,0.9219478991321386,0.33186388090622715,0.9220687277519496,0.7813822645707696,0.9215178472968942,0.8952372096350134,0.9213611549868485
0.33424212147028265,0.9218668107614711,0.33276578657554984,0.9219882485026564,0.671239455424911,0.9216219419089862,0.8246410386745135,0.9214656502736004
0.33532358753602176,0.9217853821150224,0.3337381062936943,0.9219073549468052,0.5508136526687984,0.9217256401324068,0.7263108599978408,0.9215698946029413
0.33648050375681465,0.921703662546643,0.33478285450315304,0.9218260964382472,0.4406908351355548,0.9218288450129816,0.6110265540468554,0.9216737910206974
0.33771488457515364,0.9216217014101838,0.335902045646419,0.921744522330833,0.35747618451422586,0.9219314595965378,0.4957522439021772,0.921777242572695
0.3390287444335316,0.921539548059496,0.3370976941659849,0.9216626819784138,0.3118176839373206,0.9220333869289,0.3990835098248909,0.9218801523047606
0.340424097774441,0.9214572518484296,0.3383718145043434,0.9215806247348404,0.29671236233288595,0.9221345300558956,0.33464693422577385,0.9219824232627196
0.3418434387502074,0.921374862130836,0.3397264211039871,0.9214983999539632,0.3007445100778534,0.9222347920233508,0.30426502313510395,0.9220839584923988
0.34299118035248605,0.9212924282605659,0.341133768262325,0.921416056989633,0.3124984175491541,0.922334075877091,0.2987284362053704,0.922184661039624
0.34351221528276543,0.92120999959147,0.3424173095513475,0.9213336451957012,0.3225444640288179,0.9224322846629428,0.3066214638135044,0.9222844339502216
0.34305143624253315,0.9211276254773996,0.3432516978176265,0.9212512139260184,0.3293973844192674,0.9225293214267328,0.3175214407889867,0.922383180270018
0.3412537359332776,0.9210453552722052,0.3432818257626501,0.9211688125344352,0.3335580025280243,0.9226250892142864,0.3259709242240434,0.9224808030448388
0.33776400705648685,0.9209632383297373,0.3421525860879062,0.9210864903748028,0.3355271421626095,0.92271949107143,0.3314776934736465,0.9225772053205108
0.33222714231364897,0.9208813240038471,0.3395088714948831,0.9210042968009716,0.33580562713054424,0.9228124300439904,0.3345425723453176,0.9226722901428596
0.3242880344062521,0.9207996616483852,0.3349955746850687,0.9209222811667928,0.33489428123934983,0.9229038091777928,0.3356663846465776,0.9227659605577112
0.31359157603578425,0.920718300617203,0.3282575883599513,0.9208404928261168,0.3332939282965475,0.922993531518664,0.3353499541849478,0.9228581196108924
0.3005109250488322,0.9206372902641501,0.3189398052210189,0.9207589811327946,0.3315053921096583,0.92308150011243,0.33409410476794943,0.9229486703482292
0.2883322998723768,0.9205566799430788,0.307051250542309,0.9206777954406772,0.32994241674210284,0.9231676180049172,0.33239966020310363,0.923037515815548
0.2810701840784979,0.9204765190078391,0.2944216124606052,0.9205969851036148,0.32867042728089924,0.9232517882419514,0.3307239044258813,0.9231245590586746
0.28273906123927484,0.9203968568122816,0.284701241975438,0.9205165994754596,0.32766776906896466,0.9233339138693588,0.3293064220115017,0.9232097031234354
0.29735341492678724,0.9203177427102578,0.28190462265888705,0.9204366879100608,0.3269127874492167,0.923413897932966,0.3281690981749327,0.9232928510556562
0.3289277287131149,0.9202392260556184,0.29004623808303176,0.9203572997612702,0.3263838277645722,0.9234916434785988,0.3272902782590914,0.9233739059011636
0.3814764861703371,0.9201613562022132,0.3131405718199518,0.9202784843829384,0.32605923535794873,0.9235670535520832,0.3266483076068952,0.9234527707057836
0.4590141708705335,0.9200841825038946,0.3552021074417267,0.9202002911289164,0.3259173555722635,0.9236400311992459,0.3262215315612612,0.9235293485153422
0.5625888493377462,0.9200077543145124,0.420245328520436,0.9201227693530544,0.3259365337504341,0.9237104794659132,0.3259882954651068,0.923603542375666
0.6793624104337376,0.9199321209879175,0.5108015101041405,0.920045968409204,0.3260951152353775,0.9237783013979104,0.3259269446613495,0.923675255332581
0.7865630217413194,0.919857331877961,0.6209756298857425,0.9199699376512156,0.3263714453700112,0.923843400041064,0.32601582449290656,0.9237443904319133
0.8671013342270256,0.919783436338494,0.7329627160875292,0.9198947264329398,0.32674386949725226,0.9239056784412006,0.3262332803026951,0.9238108507194884
0.917978965528752,0.9197104837233668,0.8268321779841732,0.9198203841082281,0.3271907329600183,0.9239650396441464,0.3265576574336325,0.9238745392411336
0.940812669973056,0.9196385233864298,0.8925401498778895,0.9197469600309308,0.3276903811012265,0.9240213866957272,0.3269673012286361,0.9239353590426748
0.9427035156193742,0.9195676046815351,0.9293958177509049,0.9196745035548984,0.32822115926379425,0.9240746226417691,0.32744055703062325,0.9239932131699382
0.9321236489603628,0.9194977769625324,0.9417580927962156,0.9196030640339826,0.3287614127906387,0.9241246505280986,0.3279557701825112,0.9240480046687494
0.9175452164886804,0.9194290895832729,0.9374135822898688,0.919532690822034,0.3292894870246773,0.9241713734005416,0.3284912860272173,0.924099636584935
0.9059278262830583,0.919361591897608,0.924834432724522,0.9194634332729029,0.3297837273088272,0.9242146943049242,0.3290254499076588,0.9241480119643212
0.8981809327665269,0.9192953332593874,0.91173652138587,0.9193953407404408,0.33022642383593515,0.9242545406717438,0.32953660716675304,0.9241930338527342
0.893701451948191,0.9192303630224626,0.9020543795247932,0.919328462578498,0.3306156461985644,0.9242909374701801,0.330005075572382,0.9242346174883354
0.891886299837156,0.9191667305406844,0.8959411923573596,0.9192628481409254,0.3309534088392077,0.9243239340540838,0.33042103501725056,0.9242727390709632
0.8921323924425268,0.919104485167904,0.8927938758926742,0.919198546781574,0.3312417262003578,0.924353579777306,0.3307845275188869,0.924307435762133
0.8938366457734074,0.9190436762579705,0.8920093461398422,0.9191356078542948,0.33148261272450746,0.9243799239936978,0.3310975675197836,0.924338756915696
0.8963959758389051,0.9189843531647374,0.8929845191079681,0.9190740807129376,0.3316780828541493,0.9244030160571096,0.33136216946243346,0.9243667518855032
0.8992072986481219,0.9189265652420534,0.895116310806157,0.9190140147113544,0.3318301510317758,0.9244229053213924,0.3315803477893292,0.924391470025405
0.9017688488072382,0.9188703618437696,0.8978016372435143,0.918955459203396,0.33194083169988,0.9244396411403968,0.3317541169429634,0.9244129606892524
0.9039841353107232,0.9188157923237379,0.9004880737276809,0.918898463542912,0.3320121393009543,0.9244532728679732,0.33188549136582873,0.9244312732308956
0.9058579857501221,0.9187629060358083,0.9028764920589816,0.9188430770837543,0.3320460882774916,0.9244638498579736,0.33197648550041803,0.9244464570041862
0.9073952277169772,0.918711752333832,0.9049210605304236,0.9187893491797736,0.3320446930719845,0.9244714214642479,0.3320291137892238,0.9244585613629746
0.9086006888028328,0.9186623805716596,0.9066266067335508,0.9187373291848208,0.3320099681269257,0.9244760370406482,0.3320453906747389,0.924467635661112
0.9094791965992336,0.9186148401031416,0.9079979582599059,0.918687066452746,0.3319439278848078,0.9244777459410228,0.33202733059945594,0.9244737292524492
0.9100355786977224,0.9185691802821296,0.9090399427010344,0.9186386103374008,0.3318485867881236,0.9244765975192244,0.33197694800586763,0.9244768914908366
0.9102746626898424,0.9185254504624736,0.909757387648479,0.9185920101926359,0.3317259592793658,0.9244726411291044,0.3318962573364665,0.9244771717301248
0.9102012761671388,0.9184836999980251,0.9101551206937836,0.9185473153723019,0.3315780598010269,0.9244659261245118,0.3317872730337456,0.9244746193241654
0.9098202467211538,0.9184439782426346,0.9102379694284916,0.91850457523025,0.3314069027955999,0.9244565018592988,0.33165200954019725,0.9244692836268088
0.9091364019434328,0.9184063345501524,0.9100107614441472,0.9184638391203304,0.3312145027055773,0.9244444176873154,0.3314924812983143,0.9244612139919062
0.9081545694255188,0.9183708182744303,0.9094783243322944,0.9184251563963941,0.331002873973452,0.9244297229624128,0.3313107027505895,0.924450459773308
0.9068795767589554,0.918337478769319,0.9086454856844768,0.918388576412292,0.3307740310417163,0.9244124670384424,0.3311086883395155,0.9244370703248652
0.9053162515352864,0.9183063653886684,0.9075170730922382,0.9183541485218754,0.33052998835286296,0.9243926992692536,0.33088845250758503,0.9244210950004288
0.9034694213460552,0.9182775274863304,0.906097914147122,0.9183219220789944,0.3302727603493851,0.9243704690086982,0.3306520096972905,0.9244025831538488
0.9013439137828068,0.9182510144161551,0.904392836440672,0.9182919464375,0.33000436147377504,0.9243458256106272,0.3304013743511249,0.9243815841389768
0.898944556437084,0.918226875531994,0.902406667564432,0.9182642709512434,0.3297268061685255,0.9243188184288909,0.3301385609115809,0.9243581473096636
0.8963649293902105,0.9182051601876968,0.9001442351099465,0.9182389449740752,0.3294421088761291,0.9242894968173404,0.32986558382115105,0.92433232201976
0.8940536226826303,0.9181859177371156,0.8976547429136484,0.9182160178598459,0.3291522840390789,0.9242579101298264,0.3295844575223281,0.9243041576231164
0.8925479788445658,0.9181691975341002,0.8952092760364216,0.9181955389624068,0.3288593460998672,0.9242241077201994,0.3292971964576048,0.9242737034735841
0.8923853404062408,0.9181550489325024,0.8933008007635993,0.9181775576356086,0.3285653095009867,0.9241881389423108,0.32900581506947385,0.9242410089250134
0.894103049897879,0.9181435212861724,0.8924666596254045,0.9181621232333022,0.32827218868493035,0.9241500531500112,0.3287123278004278,0.9242061233312556
0.8982384498497025,0.9181346639489608,0.8932441951520611,0.918149285109338,0.3279819980941905,0.9241098996971514,0.32841874909295937,0.9241690960461614
0.9053288827919352,0.9181285262747186,0.8961707498737919,0.9181390926175672,0.3276967521712603,0.9240677279375824,0.32812709338956136,0.9241299764235816
0.9159116912548008,0.9181251576172972,0.90178366632082,0.9181315951118404,0.32741846535863217,0.9240235872251548,0.3278393751327264,0.9240888138173672
0.9305242177685219,0.9181246073305466,0.9106202870233688,0.9181268419460088,0.32714915209879875,0.9239775269137188,0.3275576087649472,0.9240456575813688
0.9472003995258428,0.9181269247683184,0.9232179545116624,0.9181248824739228,0.32689082683425275,0.9239295963571263,0.32728380872871643,0.9240005570694372
0.9539605523695872,0.9181321592844628,0.9388623086471836,0.9181257660494332,0.3266455040074869,0.9238798449092284,0.3270199894665267,0.9239535616354227
0.9363215868051008,0.9181403602328304,0.950580475947716,0.9181295420263912,0.32641519806099395,0.9238283219238744,0.32676816542087084,0.9239047206331776
0.8798004133377281,0.9181515769672732,0.9451410695873452,0.9181362597586472,0.3262019234372665,0.9237750767549164,0.32653035103424144,0.9238540834165514
0.7761740028688271,0.9181658588416408,0.9080610000714155,0.9181459686000528,0.32600769457879725,0.9237201587562046,0.3263085607491312,0.9238016993393956
0.6422595678838084,0.9181832552097852,0.8279872081032786,0.918158717904458,0.3258345259280791,0.9236636172815902,0.32610480900803285,0.9237476177555606
0.5050039166447543,0.9182038154255558,0.7092167853763189,0.9181745570257138,0.32568443192760416,0.9236055016849236,0.3259211102534391,0.9236918880188972
0.4052616825482439,0.9182275888428044,0.5736317422642825,0.9181935353176712,0.32555942701986584,0.923545861320056,0.3257594789278425,0.9236345594832568
0.37518959993243395,0.9182546064306516,0.4551327995965002,0.9182157021341809,0.3254615256473564,0.923484745540838,0.3256219294737359,0.9235756815024898
0.4202294112012485,0.9182848256192973,0.39022564124034015,0.9182410976367288,0.32539274225256865,0.92342220370112,0.325510476333612,0.9235153034304469
0.532663003315317,0.9183181854542112,0.3977095055668424,0.9182697160249752,0.325355091277995,0.9233582851547542,0.32542713394996337,0.9234534746209788
